N,a_true,v_true,t0_true,a_est,v_est,t0_est
4000,0.8591743753016648,0.8017849957984455,0.4016069237258343,0.8588425912857293,0.7814034618982271,0.402992123330312
4000,1.0295962428059384,1.6614044680482927,0.218462392650427,1.033710379072128,1.6648192845557674,0.21261794639062928
4000,1.7521871569397418,1.02533160379489,0.39247166521799903,1.760146222988292,1.0565015840384053,0.39670703864284873
4000,1.0021896382444384,1.2835395504618723,0.1671432611414122,1.014202523651556,1.2493795026494543,0.15825027894337426
4000,1.0040101614378107,0.9522258176492436,0.4612970596269653,0.9955219464536063,0.9362871409994762,0.46658289854048873
4000,0.5208364320950267,1.780349513016637,0.39737830082081127,0.5139927891037301,1.7775875955282734,0.39735794915722394
4000,1.4630919088070393,0.7952474946558998,0.371586222219104,1.4704705592966536,0.8140607466863731,0.36666304541593153
4000,1.7189093026985656,1.641755464207286,0.2879857672657715,1.7024413242158873,1.6427884660324445,0.2863801128362594
4000,1.7969608395866974,1.5805197897836907,0.14583754233102014,1.8093295477045919,1.5824969675204164,0.1480341725134453
4000,1.2222761473164319,1.8703383461349155,0.17775952159318484,1.2292167146253137,1.8504326312650394,0.16998409351066762
4000,1.6184819864830415,1.6986362871124936,0.1529548004987194,1.6333060514940798,1.732384171762554,0.15329948808855703
4000,1.1447256942113861,1.8939893911608134,0.26329250228218737,1.1430968570560414,1.8839606639982025,0.26450855126371403
4000,1.4582992171071458,0.8913209394567374,0.24200962549932137,1.4487257857025355,0.8918773141065541,0.23874292832108707
4000,0.9959624460955392,0.6638145271711278,0.34803915805127433,0.9896235574828057,0.6511682914838205,0.34596741891878646
4000,1.0541987998622038,0.5453291998136334,0.13548391415879282,1.0634898317863046,0.5882888088487485,0.13114910203635222
4000,1.1202938288382036,1.3055969914402805,0.36501389577490806,1.1317028454551838,1.274105105327815,0.35711643911674046
4000,1.0325327210171793,1.5674658265717274,0.3496517339214207,1.0275705683546779,1.6101205940499952,0.34970924464624753
4000,1.5563312805177303,0.755596849031704,0.2151767731014622,1.5403929680062969,0.7474127757390505,0.22499214387881483
4000,1.9318509232241807,0.7913058419500989,0.21540111736165796,1.9704376226711542,0.8146635851833559,0.20313506537555992
4000,1.9641979127350055,1.4624907073564355,0.436607910363929,2.006632135322738,1.502548917626124,0.4260843854723374
4000,1.9963157150476745,0.8710920177689553,0.33845974382345656,2.0092403679411,0.8701761354988338,0.3163920744271215
4000,0.9257855645541806,1.6899241430995644,0.14388792495354907,0.9233103456885449,1.6551846953585843,0.14787142187346056
4000,1.3512543283201972,1.1182221227898814,0.3059057516116658,1.3660642509304137,1.1224785896268694,0.29651233537631655
4000,0.7255971863314927,0.7091715632345675,0.10341119094815371,0.727865542683518,0.6725805751345554,0.10264366863426685
4000,1.7326142029409932,0.9297714827088331,0.3234669191621843,1.7211524818879345,0.9253863888836308,0.33764465663376064
4000,1.4127538947742853,1.053274900806757,0.18995488952196432,1.3933307448724885,1.040679092772547,0.20366314283178133
4000,1.0792997855958242,0.5282744081632025,0.425354611929743,1.0802183165843713,0.5578464719711362,0.4289046783070393
4000,1.3703080871921576,1.2891963730779068,0.24178871014826347,1.3904388354054282,1.323635185087925,0.23526836495879017
4000,1.4432048618492122,1.7603592607073906,0.2340934606966527,1.4413433552232287,1.7380455430650796,0.2337600320294002
4000,0.7948347612743067,0.8343343536894707,0.4907455637588136,0.7986831177842613,0.8165605254796474,0.49041170419396324
4000,1.6212663370155591,1.5730033403541548,0.23726806636909972,1.59963235383518,1.5440025271716187,0.24093209849315628
4000,1.3184005767879863,1.887882323054093,0.23975974974378628,1.3031814837729645,1.895235949574993,0.24313687706711723
4000,1.5902919811263576,0.7296533033151174,0.4600533791780993,1.5816676802549514,0.6903831340097685,0.46326469956544136
4000,1.5694732276245225,1.327674745501306,0.158969555426726,1.544106543701066,1.2964999992981172,0.16729118022193196
4000,0.7505949108040899,1.8599711220683817,0.41814126488981584,0.7593461674331621,1.9245788113253195,0.4181302146464749
4000,1.6292200226228064,1.476226804965581,0.2100818436187334,1.6374640420347946,1.4414404802559715,0.200628105064114
